Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Date S F,Week,Highlights
5,2011-06-10,304984.14,0,83.61,3.648,215.6064555,6.489,2011-06-10,2011-06-10,"- Total sales decreased by $69,228.00, which represents a decrease of 1.09%. The decrease was driven mainly by a decline of $24,200.00 (7.35%) in store 5."
4,2011-06-10,2073951.38,0,80.05,3.64,129.0357097,5.946,2011-06-10,2011-06-10,"- Total sales decreased by $69,228.00, which represents a decrease of 1.09%. The decrease was driven mainly by a decline of $24,200.00 (7.35%) in store 5."
2,2011-06-10,1929153.16,0,83.4,3.648,214.6964908,7.931,2011-06-10,2011-06-10,"- Total sales decreased by $69,228.00, which represents a decrease of 1.09%. The decrease was driven mainly by a decline of $24,200.00 (7.35%) in store 5."
3,2011-06-10,391638.75,0,84.84,3.648,218.4037974,7.574,2011-06-10,2011-06-10,"- Total sales decreased by $69,228.00, which represents a decrease of 1.09%. The decrease was driven mainly by a decline of $24,200.00 (7.35%) in store 5."
5,2011-06-17,304811.82,0,86.84,3.637,215.560463,6.489,2011-06-17,2011-06-17,"- Total sales increased by 46657.0 dollars (0.74%). The increase was driven mainly by an expansion of 67259.0 dollars (3.24%) in store 4. However, sales in store 1 decreased by 56833.0 dollars (-3.58%) and sales in store 5 decreased by 172.0 dollars (-0.06%)."
4,2011-06-17,2141210.62,0,83.51,3.618,129.0432,5.946,2011-06-17,2011-06-17,"- Total sales increased by 46657.0 dollars (0.74%). The increase was driven mainly by an expansion of 67259.0 dollars (3.24%) in store 4. However, sales in store 1 decreased by 56833.0 dollars (-3.58%) and sales in store 5 decreased by 172.0 dollars (-0.06%)."
3,2011-06-17,403423.34,0,86.96,3.637,218.3551748,7.574,2011-06-17,2011-06-17,"- Total sales increased by 46657.0 dollars (0.74%). The increase was driven mainly by an expansion of 67259.0 dollars (3.24%) in store 4. However, sales in store 1 decreased by 56833.0 dollars (-3.58%) and sales in store 5 decreased by 172.0 dollars (-0.06%)."
1,2011-06-17,1532114.86,0,86.41,3.637,214.9980596,7.682,2011-06-17,2011-06-17,"- Total sales increased by 46657.0 dollars (0.74%). The increase was driven mainly by an expansion of 67259.0 dollars (3.24%) in store 4. However, sales in store 1 decreased by 56833.0 dollars (-3.58%) and sales in store 5 decreased by 172.0 dollars (-0.06%)."
2,2011-06-17,1953771.99,0,86.53,3.637,214.6513538,7.931,2011-06-17,2011-06-17,"- Total sales increased by 46657.0 dollars (0.74%). The increase was driven mainly by an expansion of 67259.0 dollars (3.24%) in store 4. However, sales in store 1 decreased by 56833.0 dollars (-3.58%) and sales in store 5 decreased by 172.0 dollars (-0.06%)."
3,2011-06-24,385520.71,0,84.94,3.594,218.45094,7.574,2011-06-24,2011-06-24,"- Total sales decreased by $408,829.00, which represents a decrease of 6.45%. The decline was driven mainly by a reduction of $132,866.00 (6.21%) in store 4."
1,2011-06-24,1438830.15,0,83.58,3.594,215.0910982,7.682,2011-06-24,2011-06-24,"- Total sales decreased by $408,829.00, which represents a decrease of 6.45%. The decline was driven mainly by a reduction of $132,866.00 (6.21%) in store 4."
4,2011-06-24,2008344.92,0,81.85,3.57,129.0663,5.946,2011-06-24,2011-06-24,"- Total sales decreased by $408,829.00, which represents a decrease of 6.45%. The decline was driven mainly by a reduction of $132,866.00 (6.21%) in store 4."
2,2011-06-24,1790925.8,0,85.17,3.594,214.7441108,7.931,2011-06-24,2011-06-24,"- Total sales decreased by $408,829.00, which represents a decrease of 6.45%. The decline was driven mainly by a reduction of $132,866.00 (6.21%) in store 4."
5,2011-06-24,302881.64,0,84.76,3.594,215.6539583,6.489,2011-06-24,2011-06-24,"- Total sales decreased by $408,829.00, which represents a decrease of 6.45%. The decline was driven mainly by a reduction of $132,866.00 (6.21%) in store 4."
5,2011-07-01,327093.89,0,85.81,3.524,215.7474537,6.529,2011-07-01,2011-07-01,"- Total sales increased by $175,868.00 (2.97%). The increase was driven mainly by an expansion of $75,317.00 (4.21%) in store 2. However, sales in store 3 decreased by $16,558.00 (-4.29%)."
1,2011-07-01,1488538.09,0,85.55,3.524,215.1841368,7.962,2011-07-01,2011-07-01,"- Total sales increased by $175,868.00 (2.97%). The increase was driven mainly by an expansion of $75,317.00 (4.21%) in store 2. However, sales in store 3 decreased by $16,558.00 (-4.29%)."
3,2011-07-01,368962.72,0,85.1,3.524,218.5467052,7.567,2011-07-01,2011-07-01,"- Total sales increased by $175,868.00 (2.97%). The increase was driven mainly by an expansion of $75,317.00 (4.21%) in store 2. However, sales in store 3 decreased by $16,558.00 (-4.29%)."
2,2011-07-01,1866243.0,0,85.69,3.524,214.8368678,7.852,2011-07-01,2011-07-01,"- Total sales increased by $175,868.00 (2.97%). The increase was driven mainly by an expansion of $75,317.00 (4.21%) in store 2. However, sales in store 3 decreased by $16,558.00 (-4.29%)."
4,2011-07-01,2051533.53,0,84.54,3.504,129.0894,5.644,2011-07-01,2011-07-01,"- Total sales increased by $175,868.00 (2.97%). The increase was driven mainly by an expansion of $75,317.00 (4.21%) in store 2. However, sales in store 3 decreased by $16,558.00 (-4.29%)."
2,2011-07-08,1853161.99,0,87.7,3.48,214.9296249,7.852,2011-07-08,2011-07-08,"- Total sales increased by $58,133.00 (0.95%). The increase was driven mainly by an expansion of $46,312.00 (3.11%) in store 1."
3,2011-07-08,395146.24,0,85.38,3.48,218.6424704,7.567,2011-07-08,2011-07-08,"- Total sales increased by $58,133.00 (0.95%). The increase was driven mainly by an expansion of $46,312.00 (3.11%) in store 1."
4,2011-07-08,2066541.86,0,84.59,3.469,129.1125,5.644,2011-07-08,2011-07-08,"- Total sales increased by $58,133.00 (0.95%). The increase was driven mainly by an expansion of $46,312.00 (3.11%) in store 1."
5,2011-07-08,310804.93,0,86.64,3.48,215.8409491,6.529,2011-07-08,2011-07-08,"- Total sales increased by $58,133.00 (0.95%). The increase was driven mainly by an expansion of $46,312.00 (3.11%) in store 1."
1,2011-07-08,1534849.64,0,85.83,3.48,215.2771754,7.962,2011-07-08,2011-07-08,"- Total sales increased by $58,133.00 (0.95%). The increase was driven mainly by an expansion of $46,312.00 (3.11%) in store 1."
2,2011-07-15,1785187.29,0,89.83,3.575,215.0134426,7.852,2011-07-15,2011-07-15,"- Total sales decreased by $214,448.00 (-3.48%). The decrease was driven mainly by a decline of $79,730.00 (-5.19%) in store 1."
4,2011-07-15,2049046.95,0,83.27,3.563,129.1338387,5.644,2011-07-15,2011-07-15,"- Total sales decreased by $214,448.00 (-3.48%). The decrease was driven mainly by a decline of $79,730.00 (-5.19%) in store 1."
5,2011-07-15,283248.62,0,88.64,3.575,215.9250696,6.529,2011-07-15,2011-07-15,"- Total sales decreased by $214,448.00 (-3.48%). The decrease was driven mainly by a decline of $79,730.00 (-5.19%) in store 1."
3,2011-07-15,373454.33,0,87.14,3.575,218.7275216,7.567,2011-07-15,2011-07-15,"- Total sales decreased by $214,448.00 (-3.48%). The decrease was driven mainly by a decline of $79,730.00 (-5.19%) in store 1."
1,2011-07-15,1455119.97,0,88.54,3.575,215.3611087,7.962,2011-07-15,2011-07-15,"- Total sales decreased by $214,448.00 (-3.48%). The decrease was driven mainly by a decline of $79,730.00 (-5.19%) in store 1."
1,2011-07-22,1396926.82,0,85.77,3.651,215.4222784,7.962,2011-07-22,2011-07-22,"- Total sales decreased by $115,925.00, which represents a decrease of 1.95%. The decrease was driven mainly by a decline of $58,193.00 (4.0%) in store 1."
5,2011-07-22,292539.73,0,86.97,3.651,215.985753,6.529,2011-07-22,2011-07-22,"- Total sales decreased by $115,925.00, which represents a decrease of 1.95%. The decrease was driven mainly by a decline of $58,193.00 (4.0%) in store 1."
2,2011-07-22,1743816.41,0,89.34,3.651,215.0749122,7.852,2011-07-22,2011-07-22,"- Total sales decreased by $115,925.00, which represents a decrease of 1.95%. The decrease was driven mainly by a decline of $58,193.00 (4.0%) in store 1."
3,2011-07-22,360617.37,0,86.19,3.651,218.7857881,7.567,2011-07-22,2011-07-22,"- Total sales decreased by $115,925.00, which represents a decrease of 1.95%. The decrease was driven mainly by a decline of $58,193.00 (4.0%) in store 1."
4,2011-07-22,2036231.39,0,82.84,3.627,129.1507742,5.644,2011-07-22,2011-07-22,"- Total sales decreased by $115,925.00, which represents a decrease of 1.95%. The decrease was driven mainly by a decline of $58,193.00 (4.0%) in store 1."
2,2011-07-29,1680693.06,0,90.07,3.682,215.1363819,7.852,2011-07-29,2011-07-29,"- Total sales decreased by $187,021.00, which represents a decrease of 3.21%. The decrease was driven mainly by a decline of $63,123.00 (3.62%) in store 2."
3,2011-07-29,345381.29,0,88.07,3.682,218.8440545,7.567,2011-07-29,2011-07-29,"- Total sales decreased by $187,021.00, which represents a decrease of 3.21%. The decrease was driven mainly by a decline of $63,123.00 (3.62%) in store 2."
1,2011-07-29,1352219.79,0,86.83,3.682,215.4834482,7.962,2011-07-29,2011-07-29,"- Total sales decreased by $187,021.00, which represents a decrease of 3.21%. The decrease was driven mainly by a decline of $63,123.00 (3.62%) in store 2."
5,2011-07-29,275142.17,0,89.42,3.682,216.0464364,6.529,2011-07-29,2011-07-29,"- Total sales decreased by $187,021.00, which represents a decrease of 3.21%. The decrease was driven mainly by a decline of $63,123.00 (3.62%) in store 2."
4,2011-07-29,1989674.07,0,84.36,3.659,129.1677097,5.644,2011-07-29,2011-07-29,"- Total sales decreased by $187,021.00, which represents a decrease of 3.21%. The decrease was driven mainly by a decline of $63,123.00 (3.62%) in store 2."
4,2011-08-05,2160057.39,0,86.09,3.662,129.1846452,5.644,2011-08-05,2011-08-05,"- Total sales increased by $745,755.00 (13.22%). The increase was driven mainly by an expansion of $272,164.00 (20.13%) in store 1."
1,2011-08-05,1624383.75,0,91.65,3.684,215.544618,7.962,2011-08-05,2011-08-05,"- Total sales increased by $745,755.00 (13.22%). The increase was driven mainly by an expansion of $272,164.00 (20.13%) in store 1."
3,2011-08-05,409981.25,0,88.45,3.684,218.9023209,7.567,2011-08-05,2011-08-05,"- Total sales increased by $745,755.00 (13.22%). The increase was driven mainly by an expansion of $272,164.00 (20.13%) in store 1."
5,2011-08-05,317738.56,0,91.07,3.684,216.1071198,6.529,2011-08-05,2011-08-05,"- Total sales increased by $745,755.00 (13.22%). The increase was driven mainly by an expansion of $272,164.00 (20.13%) in store 1."
2,2011-08-05,1876704.26,0,93.34,3.684,215.1978515,7.852,2011-08-05,2011-08-05,"- Total sales increased by $745,755.00 (13.22%). The increase was driven mainly by an expansion of $272,164.00 (20.13%) in store 1."
4,2011-08-12,2105668.74,0,82.98,3.617,129.2015806,5.644,2011-08-12,2011-08-12,"- Total sales decreased by $275,018.00, which represents a decrease of 4.3%. The decline was driven mainly by a reduction of $99,237.00 (6.11%) in store 1."
1,2011-08-12,1525147.09,0,90.76,3.638,215.6057878,7.962,2011-08-12,2011-08-12,"- Total sales decreased by $275,018.00, which represents a decrease of 4.3%. The decline was driven mainly by a reduction of $99,237.00 (6.11%) in store 1."
3,2011-08-12,380376.85,0,88.88,3.638,218.9605873,7.567,2011-08-12,2011-08-12,"- Total sales decreased by $275,018.00, which represents a decrease of 4.3%. The decline was driven mainly by a reduction of $99,237.00 (6.11%) in store 1."
5,2011-08-12,289886.16,0,90.16,3.638,216.1678032,6.529,2011-08-12,2011-08-12,"- Total sales decreased by $275,018.00, which represents a decrease of 4.3%. The decline was driven mainly by a reduction of $99,237.00 (6.11%) in store 1."
2,2011-08-12,1812768.26,0,91.58,3.638,215.2593211,7.852,2011-08-12,2011-08-12,"- Total sales decreased by $275,018.00, which represents a decrease of 4.3%. The decline was driven mainly by a reduction of $99,237.00 (6.11%) in store 1."
1,2011-08-19,1530761.43,0,89.94,3.554,215.6693107,7.962,2011-08-19,2011-08-19,"- Total sales increased by $177,262.00 (2.9%). The increase was driven mainly by an expansion of $127,223.00 (6.04%) in store 4."
5,2011-08-19,303643.84,0,89.35,3.554,216.2311855,6.529,2011-08-19,2011-08-19,"- Total sales increased by $177,262.00 (2.9%). The increase was driven mainly by an expansion of $127,223.00 (6.04%) in store 4."
2,2011-08-19,1844094.59,0,89.86,3.554,215.3229307,7.852,2011-08-19,2011-08-19,"- Total sales increased by $177,262.00 (2.9%). The increase was driven mainly by an expansion of $127,223.00 (6.04%) in store 4."
4,2011-08-19,2232892.1,0,82.77,3.55,129.2405806,5.644,2011-08-19,2011-08-19,"- Total sales increased by $177,262.00 (2.9%). The increase was driven mainly by an expansion of $127,223.00 (6.04%) in store 4."
3,2011-08-19,379716.91,0,88.44,3.554,219.023271,7.567,2011-08-19,2011-08-19,"- Total sales increased by $177,262.00 (2.9%). The increase was driven mainly by an expansion of $127,223.00 (6.04%) in store 4."
2,2011-08-26,1821139.91,0,90.45,3.523,215.386897,7.852,2011-08-26,2011-08-26,"- Total sales decreased by $340,080.00 (-5.41%). The decrease was driven mainly by a decline of $244,402.00 (-10.95%) in store 4."
5,2011-08-26,310338.17,0,89.18,3.523,216.2950176,6.529,2011-08-26,2011-08-26,"- Total sales decreased by $340,080.00 (-5.41%). The decrease was driven mainly by a decline of $244,402.00 (-10.95%) in store 4."
3,2011-08-26,366367.55,0,87.67,3.523,219.0866908,7.567,2011-08-26,2011-08-26,"- Total sales decreased by $340,080.00 (-5.41%). The decrease was driven mainly by a decline of $244,402.00 (-10.95%) in store 4."
1,2011-08-26,1464693.46,0,87.96,3.523,215.7332258,7.962,2011-08-26,2011-08-26,"- Total sales decreased by $340,080.00 (-5.41%). The decrease was driven mainly by a decline of $244,402.00 (-10.95%) in store 4."
4,2011-08-26,1988490.21,0,81.47,3.523,129.2832581,5.644,2011-08-26,2011-08-26,"- Total sales decreased by $340,080.00 (-5.41%). The decrease was driven mainly by a decline of $244,402.00 (-10.95%) in store 4."
4,2011-09-02,2078420.31,0,77.99,3.533,129.3259355,5.644,2011-09-02,2011-09-02,"- Total sales increased by 178,374.0 dollars (3.0%). The increase was driven mainly by an expansion of 85,536.0 dollars (5.84%) in store 1."
5,2011-09-02,315645.53,0,90.38,3.533,216.3588498,6.529,2011-09-02,2011-09-02,"- Total sales increased by 178,374.0 dollars (3.0%). The increase was driven mainly by an expansion of 85,536.0 dollars (5.84%) in store 1."
2,2011-09-02,1809119.7,0,89.64,3.533,215.4508632,7.852,2011-09-02,2011-09-02,"- Total sales increased by 178,374.0 dollars (3.0%). The increase was driven mainly by an expansion of 85,536.0 dollars (5.84%) in store 1."
1,2011-09-02,1550229.22,0,87.83,3.533,215.7971409,7.962,2011-09-02,2011-09-02,"- Total sales increased by 178,374.0 dollars (3.0%). The increase was driven mainly by an expansion of 85,536.0 dollars (5.84%) in store 1."
3,2011-09-02,375988.69,0,89.12,3.533,219.1501106,7.567,2011-09-02,2011-09-02,"- Total sales increased by 178,374.0 dollars (3.0%). The increase was driven mainly by an expansion of 85,536.0 dollars (5.84%) in store 1."
1,2011-09-09,1540471.24,1,76.0,3.546,215.861056,7.962,2011-09-09,2011-09-09,"- Total sales decreased by $49,335.00, which represents a decrease of 0.8%. The decrease was driven mainly by a decline of $61,119.00, which represents a decrease of 3.38% in store 2."
2,2011-09-09,1748000.65,1,77.97,3.546,215.5148295,7.852,2011-09-09,2011-09-09,"- Total sales decreased by $49,335.00, which represents a decrease of 0.8%. The decrease was driven mainly by a decline of $61,119.00, which represents a decrease of 3.38% in store 2."
3,2011-09-09,377347.49,1,81.72,3.546,219.2135305,7.567,2011-09-09,2011-09-09,"- Total sales decreased by $49,335.00, which represents a decrease of 0.8%. The decrease was driven mainly by a decline of $61,119.00, which represents a decrease of 3.38% in store 2."
4,2011-09-09,2093139.01,1,73.34,3.554,129.3686129,5.644,2011-09-09,2011-09-09,"- Total sales decreased by $49,335.00, which represents a decrease of 0.8%. The decrease was driven mainly by a decline of $61,119.00, which represents a decrease of 3.38% in store 2."
5,2011-09-09,321110.22,1,79.04,3.546,216.4226819,6.529,2011-09-09,2011-09-09,"- Total sales decreased by $49,335.00, which represents a decrease of 0.8%. The decrease was driven mainly by a decline of $61,119.00, which represents a decrease of 3.38% in store 2."
1,2011-09-16,1514259.78,0,79.94,3.526,216.0410526,7.962,2011-09-16,2011-09-16,"- Total sales decreased by $144,633.00, which represents a decrease of 2.38%. The decline was driven mainly by a reduction of $42,581.00 (13.26%) in store 5."
3,2011-09-16,375629.51,0,83.63,3.526,219.3972867,7.567,2011-09-16,2011-09-16,"- Total sales decreased by $144,633.00, which represents a decrease of 2.38%. The decline was driven mainly by a reduction of $42,581.00 (13.26%) in store 5."
4,2011-09-16,2075577.33,0,72.76,3.532,129.4306,5.644,2011-09-16,2011-09-16,"- Total sales decreased by $144,633.00, which represents a decrease of 2.38%. The decline was driven mainly by a reduction of $42,581.00 (13.26%) in store 5."
2,2011-09-16,1691439.52,0,78.85,3.526,215.6944378,7.852,2011-09-16,2011-09-16,"- Total sales decreased by $144,633.00, which represents a decrease of 2.38%. The decline was driven mainly by a reduction of $42,581.00 (13.26%) in store 5."
5,2011-09-16,278529.71,0,83.55,3.526,216.6033083,6.529,2011-09-16,2011-09-16,"- Total sales decreased by $144,633.00, which represents a decrease of 2.38%. The decline was driven mainly by a reduction of $42,581.00 (13.26%) in store 5."
5,2011-09-23,291024.98,0,78.01,3.467,216.9396605,6.529,2011-09-23,2011-09-23,"- Total sales decreased by $198,435.00, which represents a decrease of 3.34%. The decrease was driven mainly by a decline of $134,240.00 (8.87%) in store 1."
4,2011-09-23,2031406.41,0,69.23,3.473,129.5183333,5.644,2011-09-23,2011-09-23,"- Total sales decreased by $198,435.00, which represents a decrease of 3.34%. The decrease was driven mainly by a decline of $134,240.00 (8.87%) in store 1."
1,2011-09-23,1380020.27,0,75.8,3.467,216.3758246,7.962,2011-09-23,2011-09-23,"- Total sales decreased by $198,435.00, which represents a decrease of 3.34%. The decrease was driven mainly by a decline of $134,240.00 (8.87%) in store 1."
2,2011-09-23,1669299.78,0,75.58,3.467,216.0282356,7.852,2011-09-23,2011-09-23,"- Total sales decreased by $198,435.00, which represents a decrease of 3.34%. The decrease was driven mainly by a decline of $134,240.00 (8.87%) in store 1."
3,2011-09-23,365248.94,0,80.19,3.467,219.7414914,7.567,2011-09-23,2011-09-23,"- Total sales decreased by $198,435.00, which represents a decrease of 3.34%. The decrease was driven mainly by a decline of $134,240.00 (8.87%) in store 1."
1,2011-09-30,1394561.83,0,79.69,3.355,216.7105965,7.962,2011-09-30,2011-09-30,"- Total sales decreased by $101,764.00, which represents a decrease of 1.77%. The decrease was driven mainly by a decline of $101,920.00 (5.02%) in store 4."
2,2011-09-30,1650394.44,0,78.14,3.355,216.3620333,7.852,2011-09-30,2011-09-30,"- Total sales decreased by $101,764.00, which represents a decrease of 1.77%. The decrease was driven mainly by a decline of $101,920.00 (5.02%) in store 4."
5,2011-09-30,292315.38,0,81.16,3.355,217.2760127,6.529,2011-09-30,2011-09-30,"- Total sales decreased by $101,764.00, which represents a decrease of 1.77%. The decrease was driven mainly by a decline of $101,920.00 (5.02%) in store 4."
4,2011-09-30,1929486.63,0,72.15,3.371,129.6060667,5.644,2011-09-30,2011-09-30,"- Total sales decreased by $101,764.00, which represents a decrease of 1.77%. The decrease was driven mainly by a decline of $101,920.00 (5.02%) in store 4."
3,2011-09-30,368477.93,0,82.58,3.355,220.085696,7.567,2011-09-30,2011-09-30,"- Total sales decreased by $101,764.00, which represents a decrease of 1.77%. The decrease was driven mainly by a decline of $101,920.00 (5.02%) in store 4."
3,2011-10-07,403342.4,0,75.54,3.285,220.4299007,7.197,2011-10-07,2011-10-07,"- Total sales increased by $712,499.00 (12.64%). The increase was driven mainly by an expansion of $236,428.00 (16.95%) in store 1."
5,2011-10-07,309111.47,0,71.64,3.285,217.6123648,6.3,2011-10-07,2011-10-07,"- Total sales increased by $712,499.00 (12.64%). The increase was driven mainly by an expansion of $236,428.00 (16.95%) in store 1."
2,2011-10-07,1837553.43,0,69.92,3.285,216.6958311,7.441,2011-10-07,2011-10-07,"- Total sales increased by $712,499.00 (12.64%). The increase was driven mainly by an expansion of $236,428.00 (16.95%) in store 1."
4,2011-10-07,2166737.65,0,65.79,3.299,129.6938,5.143,2011-10-07,2011-10-07,"- Total sales increased by $712,499.00 (12.64%). The increase was driven mainly by an expansion of $236,428.00 (16.95%) in store 1."
1,2011-10-07,1630989.95,0,69.31,3.285,217.0453684,7.866,2011-10-07,2011-10-07,"- Total sales increased by $712,499.00 (12.64%). The increase was driven mainly by an expansion of $236,428.00 (16.95%) in store 1."
3,2011-10-14,368282.57,0,73.75,3.274,220.7486167,7.197,2011-10-14,2011-10-14,"- Total sales decreased by $381,378.00, which represents a decrease of 6.01%. The decline was driven mainly by a reduction of $137,464.00 (8.43%) in store 1."
5,2011-10-14,286117.72,0,72.36,3.274,217.9237458,6.3,2011-10-14,2011-10-14,"- Total sales decreased by $381,378.00, which represents a decrease of 6.01%. The decline was driven mainly by a reduction of $137,464.00 (8.43%) in store 1."
2,2011-10-14,1743882.19,0,71.67,3.274,217.0048261,7.441,2011-10-14,2011-10-14,"- Total sales decreased by $381,378.00, which represents a decrease of 6.01%. The decline was driven mainly by a reduction of $137,464.00 (8.43%) in store 1."
4,2011-10-14,2074548.85,0,63.75,3.283,129.7706452,5.143,2011-10-14,2011-10-14,"- Total sales decreased by $381,378.00, which represents a decrease of 6.01%. The decline was driven mainly by a reduction of $137,464.00 (8.43%) in store 1."
1,2011-10-14,1493525.93,0,71.74,3.274,217.3552733,7.866,2011-10-14,2011-10-14,"- Total sales decreased by $381,378.00, which represents a decrease of 6.01%. The decline was driven mainly by a reduction of $137,464.00 (8.43%) in store 1."
2,2011-10-21,1834680.25,0,64.53,3.353,217.1650042,7.441,2011-10-21,2011-10-21,"- Total sales increased by 279,673.0 dollars (4.69%). The increase was driven mainly by an expansion of 133,193.0 dollars (6.42%) in store 4."
4,2011-10-21,2207742.13,0,64.79,3.361,129.7821613,5.143,2011-10-21,2011-10-21,"- Total sales increased by 279,673.0 dollars (4.69%). The increase was driven mainly by an expansion of 133,193.0 dollars (6.42%) in store 4."
1,2011-10-21,1502562.78,0,63.71,3.353,217.5159762,7.866,2011-10-21,2011-10-21,"- Total sales increased by 279,673.0 dollars (4.69%). The increase was driven mainly by an expansion of 133,193.0 dollars (6.42%) in store 4."
3,2011-10-21,394976.36,0,69.03,3.353,220.9144005,7.197,2011-10-21,2011-10-21,"- Total sales increased by 279,673.0 dollars (4.69%). The increase was driven mainly by an expansion of 133,193.0 dollars (6.42%) in store 4."
5,2011-10-21,306069.18,0,66.9,3.353,218.0852999,6.3,2011-10-21,2011-10-21,"- Total sales increased by 279,673.0 dollars (4.69%). The increase was driven mainly by an expansion of 133,193.0 dollars (6.42%) in store 4."
1,2011-10-28,1445249.09,0,66.57,3.372,217.6766791,7.866,2011-10-28,2011-10-28,"- Total sales decreased by $183,250.00 (-2.93%). The decrease was driven mainly by a decline of $56,083.00 (-2.54%) in store 4."
3,2011-10-28,389540.62,0,71.04,3.372,221.0801842,7.197,2011-10-28,2011-10-28,"- Total sales decreased by $183,250.00 (-2.93%). The decrease was driven mainly by a decline of $56,083.00 (-2.54%) in store 4."
4,2011-10-28,2151659.59,0,55.31,3.362,129.7936774,5.143,2011-10-28,2011-10-28,"- Total sales decreased by $183,250.00 (-2.93%). The decrease was driven mainly by a decline of $56,083.00 (-2.54%) in store 4."
2,2011-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,2011-10-28,2011-10-28,"- Total sales decreased by $183,250.00 (-2.93%). The decrease was driven mainly by a decline of $56,083.00 (-2.54%) in store 4."
5,2011-10-28,307035.11,0,69.27,3.372,218.2468539,6.3,2011-10-28,2011-10-28,"- Total sales decreased by $183,250.00 (-2.93%). The decrease was driven mainly by a decline of $56,083.00 (-2.54%) in store 4."
3,2011-11-04,459443.22,0,59.31,3.332,221.245968,7.197,2011-11-04,2011-11-04,- Total sales increased by 688470.0 dollars (11.36%). The increase was driven mainly by an expansion of 251980.0 dollars (17.44%) in store 1.
4,2011-11-04,2281217.31,0,49.86,3.322,129.8051935,5.143,2011-11-04,2011-11-04,- Total sales increased by 688470.0 dollars (11.36%). The increase was driven mainly by an expansion of 251980.0 dollars (17.44%) in store 1.
2,2011-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,2011-11-04,2011-11-04,- Total sales increased by 688470.0 dollars (11.36%). The increase was driven mainly by an expansion of 251980.0 dollars (17.44%) in store 1.
1,2011-11-04,1697229.58,0,54.98,3.332,217.837382,7.866,2011-11-04,2011-11-04,- Total sales increased by 688470.0 dollars (11.36%). The increase was driven mainly by an expansion of 251980.0 dollars (17.44%) in store 1.
5,2011-11-04,353652.23,0,56.71,3.332,218.408408,6.3,2011-11-04,2011-11-04,- Total sales increased by 688470.0 dollars (11.36%). The increase was driven mainly by an expansion of 251980.0 dollars (17.44%) in store 1.
5,2011-11-11,311906.7,0,60.71,3.297,218.5699621,6.3,2011-11-11,2011-11-11,"- Total sales decreased by $312,886.00, which represents a decrease of 4.63%. The decline was driven mainly by a reduction of $102,291.00 (6.03%) in store 1."
3,2011-11-11,407764.25,0,61.7,3.297,221.4117517,7.197,2011-11-11,2011-11-11,"- Total sales decreased by $312,886.00, which represents a decrease of 4.63%. The decline was driven mainly by a reduction of $102,291.00 (6.03%) in store 1."
2,2011-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,2011-11-11,2011-11-11,"- Total sales decreased by $312,886.00, which represents a decrease of 4.63%. The decline was driven mainly by a reduction of $102,291.00 (6.03%) in store 1."
4,2011-11-11,2203028.96,0,47.12,3.286,129.8167097,5.143,2011-11-11,2011-11-11,"- Total sales decreased by $312,886.00, which represents a decrease of 4.63%. The decline was driven mainly by a reduction of $102,291.00 (6.03%) in store 1."
1,2011-11-11,1594938.89,0,59.11,3.297,217.9980849,7.866,2011-11-11,2011-11-11,"- Total sales decreased by $312,886.00, which represents a decrease of 4.63%. The decline was driven mainly by a reduction of $102,291.00 (6.03%) in store 1."
2,2011-11-18,1902762.5,0,62.01,3.308,217.8670218,7.441,2011-11-18,2011-11-18,"- Total sales decreased by $45,388.0, which represents a decrease of 0.7%. The decrease was driven mainly by a decline of $55,455.0, which represents a decrease of 3.48% in store 1."
4,2011-11-18,2243946.59,0,50.44,3.294,129.8268333,5.143,2011-11-18,2011-11-18,"- Total sales decreased by $45,388.0, which represents a decrease of 0.7%. The decrease was driven mainly by a decline of $55,455.0, which represents a decrease of 3.48% in store 1."
5,2011-11-18,307944.37,0,64.33,3.308,218.793912,6.3,2011-11-18,2011-11-18,"- Total sales decreased by $45,388.0, which represents a decrease of 0.7%. The decrease was driven mainly by a decline of $55,455.0, which represents a decrease of 3.48% in store 1."
1,2011-11-18,1539483.7,0,62.25,3.308,218.2205088,7.866,2011-11-18,2011-11-18,"- Total sales decreased by $45,388.0, which represents a decrease of 0.7%. The decrease was driven mainly by a decline of $55,455.0, which represents a decrease of 3.48% in store 1."
3,2011-11-18,398838.97,0,63.91,3.308,221.6432852,7.197,2011-11-18,2011-11-18,"- Total sales decreased by $45,388.0, which represents a decrease of 0.7%. The decrease was driven mainly by a decline of $55,455.0, which represents a decrease of 3.48% in store 1."
2,2011-11-25,2614202.3,1,56.36,3.236,218.1130269,7.441,2011-11-25,2011-11-25,"- Total sales increased by $2,324,074.00 (36.35%). The increase was driven mainly by an expansion of $760,756.00 (33.9%) in store 4."
5,2011-11-25,507900.07,1,61.93,3.236,219.0428204,6.3,2011-11-25,2011-11-25,"- Total sales increased by $2,324,074.00 (36.35%). The increase was driven mainly by an expansion of $760,756.00 (33.9%) in store 4."
3,2011-11-25,556925.19,1,68.0,3.236,221.9011185,7.197,2011-11-25,2011-11-25,"- Total sales increased by $2,324,074.00 (36.35%). The increase was driven mainly by an expansion of $760,756.00 (33.9%) in store 4."
